storage_variant,trigger_variant,disturbance_family,severity,horizon,episode_count,completion_mean,progress_mean,repeated_failures_mean,false_triggers_mean,late_trigger_ticks_mean,wasted_triggers_mean,semantic_wakes_mean,motion_wakes_mean,control_wakes_mean,semantic_latency_proxy_ms_mean,motion_latency_proxy_ms_mean,control_latency_proxy_ms_mean,trigger_latency_ticks_mean_mean,stale_decisions_mean,retries_mean,escalations_mean,aborts_mean,storage_reads_mean,storage_writes_mean,storage_bytes_mean,storage_age_ticks_mean,budget_cost_proxy_mean
EPISODIC_ONLY,EVENT_DRIVEN,POSE_SHIFT,HIGH,12,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.460877,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,87.7,6.0,28.18564485
EPISODIC_ONLY,EVENT_DRIVEN,POSE_SHIFT,HIGH,4,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.460877,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,87.7,2.0,28.18564485
EPISODIC_ONLY,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.460877,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,87.7,4.0,28.18564485
EPISODIC_ONLY,EVENT_DRIVEN,POSE_SHIFT,LOW,12,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4608775,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,87.75,6.0,28.1856937
EPISODIC_ONLY,EVENT_DRIVEN,POSE_SHIFT,LOW,4,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4608775,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,87.75,2.0,28.1856937
EPISODIC_ONLY,EVENT_DRIVEN,POSE_SHIFT,LOW,8,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4608775,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,87.75,4.0,28.1856937
EPISODIC_ONLY,EVENT_DRIVEN,RESTRICTION_CHANGE,HIGH,12,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.46154,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,154.0,6.0,28.250391
EPISODIC_ONLY,EVENT_DRIVEN,RESTRICTION_CHANGE,HIGH,4,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.46154,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,154.0,2.0,28.250391
EPISODIC_ONLY,EVENT_DRIVEN,RESTRICTION_CHANGE,HIGH,8,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.46154,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,154.0,4.0,28.250391
EPISODIC_ONLY,EVENT_DRIVEN,RESTRICTION_CHANGE,LOW,12,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.46078,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,78.0,6.0,28.176172
EPISODIC_ONLY,EVENT_DRIVEN,RESTRICTION_CHANGE,LOW,4,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.46078,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,78.0,2.0,28.176172
EPISODIC_ONLY,EVENT_DRIVEN,RESTRICTION_CHANGE,LOW,8,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.46078,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,78.0,4.0,28.176172
EPISODIC_ONLY,FAILURE_THRESHOLD,AVAILABILITY_LOSS,HIGH,12,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.4633,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,4.0,330.0,7.0,32.422266
EPISODIC_ONLY,FAILURE_THRESHOLD,AVAILABILITY_LOSS,HIGH,4,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.4633,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,4.0,330.0,3.0,32.422266
EPISODIC_ONLY,FAILURE_THRESHOLD,AVAILABILITY_LOSS,HIGH,8,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.4633,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,4.0,330.0,5.0,32.422266
EPISODIC_ONLY,FAILURE_THRESHOLD,AVAILABILITY_LOSS,LOW,12,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.46243,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,3.0,243.0,7.0,32.337305
EPISODIC_ONLY,FAILURE_THRESHOLD,AVAILABILITY_LOSS,LOW,4,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.46243,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,3.0,243.0,3.0,32.337305
EPISODIC_ONLY,FAILURE_THRESHOLD,AVAILABILITY_LOSS,LOW,8,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.46243,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,3.0,243.0,5.0,32.337305
EPISODIC_ONLY,FAILURE_THRESHOLD,CONTROL_FAILURE,HIGH,12,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.46156,0.24,0.08,2.0,0.0,2.0,1.0,0.0,2.0,2.0,156.0,7.0,32.252344
EPISODIC_ONLY,FAILURE_THRESHOLD,CONTROL_FAILURE,HIGH,4,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.46156,0.24,0.08,2.0,0.0,2.0,1.0,0.0,2.0,2.0,156.0,3.0,32.252344
EPISODIC_ONLY,FAILURE_THRESHOLD,CONTROL_FAILURE,HIGH,8,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.46156,0.24,0.08,2.0,0.0,2.0,1.0,0.0,2.0,2.0,156.0,5.0,32.252344
EPISODIC_ONLY,FAILURE_THRESHOLD,CONTROL_FAILURE,LOW,12,20,1.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,0.23079,0.12,0.04,0.0,0.0,1.0,0.0,0.0,1.0,1.0,79.0,7.0,16.127148
EPISODIC_ONLY,FAILURE_THRESHOLD,CONTROL_FAILURE,LOW,4,20,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.23079,0.12,0.04,0.0,0.0,1.0,0.0,0.0,1.0,1.0,79.0,3.0,16.127148
EPISODIC_ONLY,FAILURE_THRESHOLD,CONTROL_FAILURE,LOW,8,20,1.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.23079,0.12,0.04,0.0,0.0,1.0,0.0,0.0,1.0,1.0,79.0,5.0,16.127148
EPISODIC_ONLY,FAILURE_THRESHOLD,POSE_SHIFT,HIGH,12,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.462417,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,3.0,241.7,7.0,32.33603525
EPISODIC_ONLY,FAILURE_THRESHOLD,POSE_SHIFT,HIGH,4,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.462417,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,3.0,241.7,3.0,32.33603525
EPISODIC_ONLY,FAILURE_THRESHOLD,POSE_SHIFT,HIGH,8,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.462417,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,3.0,241.7,5.0,32.33603525
EPISODIC_ONLY,FAILURE_THRESHOLD,POSE_SHIFT,LOW,12,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.4624175,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,3.0,241.75,7.0,32.33608405
EPISODIC_ONLY,FAILURE_THRESHOLD,POSE_SHIFT,LOW,4,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.4624175,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,3.0,241.75,3.0,32.33608405
EPISODIC_ONLY,FAILURE_THRESHOLD,POSE_SHIFT,LOW,8,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.4624175,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,3.0,241.75,5.0,32.33608405
EPISODIC_ONLY,FAILURE_THRESHOLD,RESTRICTION_CHANGE,HIGH,12,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.46308,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,4.0,308.0,7.0,32.400781
EPISODIC_ONLY,FAILURE_THRESHOLD,RESTRICTION_CHANGE,HIGH,4,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.46308,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,4.0,308.0,3.0,32.400781
EPISODIC_ONLY,FAILURE_THRESHOLD,RESTRICTION_CHANGE,HIGH,8,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.46308,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,4.0,308.0,5.0,32.400781
EPISODIC_ONLY,FAILURE_THRESHOLD,RESTRICTION_CHANGE,LOW,12,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.46232,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,3.0,232.0,7.0,32.326563
EPISODIC_ONLY,FAILURE_THRESHOLD,RESTRICTION_CHANGE,LOW,4,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.46232,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,3.0,232.0,3.0,32.326563
EPISODIC_ONLY,FAILURE_THRESHOLD,RESTRICTION_CHANGE,LOW,8,20,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.46232,0.24,0.08,2.0,2.0,2.0,1.0,0.0,2.0,3.0,232.0,5.0,32.326563
EPISODIC_ONLY,HYBRID,AVAILABILITY_LOSS,HIGH,12,20,1.0,1.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,1.15176,0.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,176.0,6.0,58.421875
EPISODIC_ONLY,HYBRID,AVAILABILITY_LOSS,HIGH,4,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.46176,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,176.0,2.0,28.271875
EPISODIC_ONLY,HYBRID,AVAILABILITY_LOSS,HIGH,8,20,1.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,1.0,0.92253,0.24,0.04,1.0,1.0,1.0,0.0,0.0,4.0,3.0,253.0,5.0,50.44707
EPISODIC_ONLY,HYBRID,AVAILABILITY_LOSS,LOW,12,20,1.0,1.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,1.15089,0.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,89.0,6.0,58.336914
EPISODIC_ONLY,HYBRID,AVAILABILITY_LOSS,LOW,4,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.46089,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,89.0,2.0,28.186914
EPISODIC_ONLY,HYBRID,AVAILABILITY_LOSS,LOW,8,20,1.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,1.0,0.92166,0.24,0.04,1.0,1.0,1.0,0.0,0.0,4.0,2.0,166.0,5.0,50.362109
EPISODIC_ONLY,HYBRID,CONTROL_FAILURE,HIGH,12,20,1.0,1.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,1.15156,0.24,0.08,2.0,0.0,2.0,0.0,0.0,5.0,2.0,156.0,7.0,62.402344
EPISODIC_ONLY,HYBRID,CONTROL_FAILURE,HIGH,4,20,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.46079,0.24,0.04,1.0,0.0,1.0,0.0,0.0,2.0,1.0,79.0,3.0,30.177148
EPISODIC_ONLY,HYBRID,CONTROL_FAILURE,HIGH,8,20,1.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,1.0,0.92079,0.24,0.04,1.0,0.0,1.0,0.0,0.0,4.0,1.0,79.0,5.0,50.277148
EPISODIC_ONLY,HYBRID,CONTROL_FAILURE,LOW,12,20,1.0,1.0,0.0,4.0,1.0,3.0,5.0,2.0,1.0,1.15079,0.24,0.04,2.0,0.0,1.0,0.0,0.0,5.0,1.0,79.0,7.0,60.327148
EPISODIC_ONLY,HYBRID,CONTROL_FAILURE,LOW,4,20,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.46079,0.24,0.04,1.0,0.0,1.0,0.0,0.0,2.0,1.0,79.0,3.0,30.177148
EPISODIC_ONLY,HYBRID,CONTROL_FAILURE,LOW,8,20,1.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,1.0,0.92079,0.24,0.04,1.0,0.0,1.0,0.0,0.0,4.0,1.0,79.0,5.0,50.277148
EPISODIC_ONLY,HYBRID,POSE_SHIFT,HIGH,12,20,1.0,1.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,1.150877,0.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,87.7,6.0,58.33564485
EPISODIC_ONLY,HYBRID,POSE_SHIFT,HIGH,4,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.460877,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,87.7,2.0,28.18564485
EPISODIC_ONLY,HYBRID,POSE_SHIFT,HIGH,8,20,1.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,1.0,0.921647,0.24,0.04,1.0,1.0,1.0,0.0,0.0,4.0,2.0,164.7,5.0,50.36083985
EPISODIC_ONLY,HYBRID,POSE_SHIFT,LOW,12,20,1.0,1.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,1.1508775,0.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,87.75,6.0,58.3356937
EPISODIC_ONLY,HYBRID,POSE_SHIFT,LOW,4,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4608775,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,87.75,2.0,28.1856937
EPISODIC_ONLY,HYBRID,POSE_SHIFT,LOW,8,20,1.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,1.0,0.9216475,0.24,0.04,1.0,1.0,1.0,0.0,0.0,4.0,2.0,164.75,5.0,50.3608887
EPISODIC_ONLY,HYBRID,RESTRICTION_CHANGE,HIGH,12,20,1.0,1.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,1.15154,0.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,154.0,6.0,58.400391
EPISODIC_ONLY,HYBRID,RESTRICTION_CHANGE,HIGH,4,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.46154,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,154.0,2.0,28.250391
EPISODIC_ONLY,HYBRID,RESTRICTION_CHANGE,HIGH,8,20,1.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,1.0,0.92231,0.24,0.04,1.0,1.0,1.0,0.0,0.0,4.0,3.0,231.0,5.0,50.425586
EPISODIC_ONLY,HYBRID,RESTRICTION_CHANGE,LOW,12,20,1.0,1.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,1.15078,0.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,78.0,6.0,58.326172
EPISODIC_ONLY,HYBRID,RESTRICTION_CHANGE,LOW,4,20,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.46078,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,78.0,2.0,28.176172
EPISODIC_ONLY,HYBRID,RESTRICTION_CHANGE,LOW,8,20,1.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,1.0,0.92155,0.24,0.04,1.0,1.0,1.0,0.0,0.0,4.0,2.0,155.0,5.0,50.351367
EPISODIC_ONLY,NO_REPLAN,AVAILABILITY_LOSS,HIGH,12,20,0.0,0.416667,10.0,0.0,11.0,0.0,1.0,1.0,11.0,0.2403,0.12,0.44,0.0,11.0,11.0,0.0,1.0,1.0,13.0,1030.0,0.0,37.055859
EPISODIC_ONLY,NO_REPLAN,AVAILABILITY_LOSS,HIGH,4,20,0.0,0.25,6.0,0.0,7.0,0.0,1.0,1.0,7.0,0.23715,0.12,0.28,0.0,7.0,7.0,0.0,1.0,1.0,9.0,715.0,0.0,28.748242
EPISODIC_ONLY,NO_REPLAN,AVAILABILITY_LOSS,HIGH,8,20,0.0,0.375,8.0,0.0,9.0,0.0,1.0,1.0,9.0,0.23872,0.12,0.36,0.0,9.0,9.0,0.0,1.0,1.0,11.0,872.0,0.0,32.901562
EPISODIC_ONLY,NO_REPLAN,AVAILABILITY_LOSS,LOW,12,20,0.0,0.416667,10.0,0.0,11.0,0.0,1.0,1.0,11.0,0.23943,0.12,0.44,0.0,11.0,11.0,0.0,1.0,1.0,12.0,943.0,0.0,36.970898
EPISODIC_ONLY,NO_REPLAN,AVAILABILITY_LOSS,LOW,4,20,0.0,0.25,6.0,0.0,7.0,0.0,1.0,1.0,7.0,0.23628,0.12,0.28,0.0,7.0,7.0,0.0,1.0,1.0,8.0,628.0,0.0,28.663281
EPISODIC_ONLY,NO_REPLAN,AVAILABILITY_LOSS,LOW,8,20,0.0,0.375,8.0,0.0,9.0,0.0,1.0,1.0,9.0,0.23785,0.12,0.36,0.0,9.0,9.0,0.0,1.0,1.0,10.0,785.0,0.0,32.816602
EPISODIC_ONLY,NO_REPLAN,CONTROL_FAILURE,HIGH,12,20,1.0,1.0,2.0,0.0,10.0,0.0,1.0,1.0,3.0,0.23233,0.12,0.12,0.0,0.0,3.0,0.0,0.0,1.0,3.0,233.0,7.0,20.277539
EPISODIC_ONLY,NO_REPLAN,CONTROL_FAILURE,HIGH,4,20,1.0,1.0,2.0,0.0,6.0,0.0,1.0,1.0,3.0,0.23233,0.12,0.12,0.0,0.0,3.0,0.0,0.0,1.0,3.0,233.0,3.0,20.277539
EPISODIC_ONLY,NO_REPLAN,CONTROL_FAILURE,HIGH,8,20,1.0,1.0,2.0,0.0,8.0,0.0,1.0,1.0,3.0,0.23233,0.12,0.12,0.0,0.0,3.0,0.0,0.0,1.0,3.0,233.0,5.0,20.277539
EPISODIC_ONLY,NO_REPLAN,CONTROL_FAILURE,LOW,12,20,1.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,0.23079,0.12,0.04,0.0,0.0,1.0,0.0,0.0,1.0,1.0,79.0,7.0,16.127148
EPISODIC_ONLY,NO_REPLAN,CONTROL_FAILURE,LOW,4,20,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.23079,0.12,0.04,0.0,0.0,1.0,0.0,0.0,1.0,1.0,79.0,3.0,16.127148
EPISODIC_ONLY,NO_REPLAN,CONTROL_FAILURE,LOW,8,20,1.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.23079,0.12,0.04,0.0,0.0,1.0,0.0,0.0,1.0,1.0,79.0,5.0,16.127148
EPISODIC_ONLY,NO_REPLAN,POSE_SHIFT,HIGH,12,20,0.0,0.416667,10.0,0.0,11.0,0.0,1.0,1.0,11.0,0.239417,0.12,0.44,0.0,11.0,11.0,0.0,1.0,1.0,12.0,941.7,0.0,36.96962885
EPISODIC_ONLY,NO_REPLAN,POSE_SHIFT,HIGH,4,20,0.0,0.25,6.0,0.0,7.0,0.0,1.0,1.0,7.0,0.236267,0.12,0.28,0.0,7.0,7.0,0.0,1.0,1.0,8.0,626.7,0.0,28.66201185
EPISODIC_ONLY,NO_REPLAN,POSE_SHIFT,HIGH,8,20,0.0,0.375,8.0,0.0,9.0,0.0,1.0,1.0,9.0,0.237837,0.12,0.36,0.0,9.0,9.0,0.0,1.0,1.0,10.0,783.7,0.0,32.8153319
EPISODIC_ONLY,NO_REPLAN,POSE_SHIFT,LOW,12,20,0.0,0.416667,10.0,0.0,11.0,0.0,1.0,1.0,11.0,0.2394175,0.12,0.44,0.0,11.0,11.0,0.0,1.0,1.0,12.0,941.75,0.0,36.9696777
EPISODIC_ONLY,NO_REPLAN,POSE_SHIFT,LOW,4,20,0.0,0.25,6.0,0.0,7.0,0.0,1.0,1.0,7.0,0.2362675,0.12,0.28,0.0,7.0,7.0,0.0,1.0,1.0,8.0,626.75,0.0,28.6620607
EPISODIC_ONLY,NO_REPLAN,POSE_SHIFT,LOW,8,20,0.0,0.375,8.0,0.0,9.0,0.0,1.0,1.0,9.0,0.2378375,0.12,0.36,0.0,9.0,9.0,0.0,1.0,1.0,10.0,783.75,0.0,32.81538075
EPISODIC_ONLY,NO_REPLAN,RESTRICTION_CHANGE,HIGH,12,20,0.0,0.416667,10.0,0.0,11.0,0.0,1.0,1.0,11.0,0.24008,0.12,0.44,0.0,11.0,11.0,0.0,1.0,1.0,13.0,1008.0,0.0,37.034375
EPISODIC_ONLY,NO_REPLAN,RESTRICTION_CHANGE,HIGH,4,20,0.0,0.25,6.0,0.0,7.0,0.0,1.0,1.0,7.0,0.23693,0.12,0.28,0.0,7.0,7.0,0.0,1.0,1.0,9.0,693.0,0.0,28.726758
EPISODIC_ONLY,NO_REPLAN,RESTRICTION_CHANGE,HIGH,8,20,0.0,0.375,8.0,0.0,9.0,0.0,1.0,1.0,9.0,0.2385,0.12,0.36,0.0,9.0,9.0,0.0,1.0,1.0,11.0,850.0,0.0,32.880078
EPISODIC_ONLY,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,20,0.0,0.416667,10.0,0.0,11.0,0.0,1.0,1.0,11.0,0.23932,0.12,0.44,0.0,11.0,11.0,0.0,1.0,1.0,12.0,932.0,0.0,36.960156
EPISODIC_ONLY,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,20,0.0,0.25,6.0,0.0,7.0,0.0,1.0,1.0,7.0,0.23617,0.12,0.28,0.0,7.0,7.0,0.0,1.0,1.0,8.0,617.0,0.0,28.652539
EPISODIC_ONLY,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,20,0.0,0.375,8.0,0.0,9.0,0.0,1.0,1.0,9.0,0.23774,0.12,0.36,0.0,9.0,9.0,0.0,1.0,1.0,10.0,774.0,0.0,32.805859
EPISODIC_ONLY,PERIODIC_ONLY,AVAILABILITY_LOSS,HIGH,12,20,1.0,1.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,1.15176,0.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,176.0,6.0,58.421875
EPISODIC_ONLY,PERIODIC_ONLY,AVAILABILITY_LOSS,HIGH,4,20,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.46253,0.24,0.04,1.0,1.0,1.0,0.0,0.0,2.0,3.0,253.0,3.0,30.34707
EPISODIC_ONLY,PERIODIC_ONLY,AVAILABILITY_LOSS,HIGH,8,20,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.9233,0.24,0.08,2.0,2.0,2.0,0.0,0.0,4.0,4.0,330.0,5.0,52.522266
EPISODIC_ONLY,PERIODIC_ONLY,AVAILABILITY_LOSS,LOW,12,20,1.0,1.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,1.15089,0.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,89.0,6.0,58.336914
